"county_code","year","number_trees","trees_alive","species_richness","diameter","height","region"
69,2019,859,638,47,7.49200232828871,50.0500582072177,"Southwest"
69,2020,403,291,40,8.76728971962617,56.4548286604361,"Southwest"
69,2021,558,473,34,8.30578512396694,54.8305785123967,"Southwest"
69,2022,470,404,34,7.98875598086124,53.4425837320574,"Southwest"
69,2023,549,441,46,8.60876068376068,54.8952991452991,"Southwest"
69,2024,608,501,42,8.02495238095238,54.2514285714286,"Southwest"
69,2025,476,396,34,7.00997566909976,47.1800486618005,"Southwest"
71,2011,1,1,1,2.4,17,"South Delta"
71,2017,15,15,4,6.78,48.4,"South Delta"
71,2023,22,18,6,7.31666666666667,45.6111111111111,"South Delta"
73,1974,1621,1360,40,9.24867365823566,NA,"Northwest"
73,1984,942,658,47,8.56380042462845,65.9226804123711,"Northwest"
73,1991,1300,1110,48,9.93553846153846,68.2759493670886,"Northwest"
73,2001,194,164,31,9.02664948453608,56.5396825396825,"Northwest"
73,2002,138,62,25,8.53724637681159,47.8613138686131,"Northwest"
73,2003,224,183,30,11.3086160714286,57.4349775784753,"Northwest"
73,2004,270,156,27,8.40207407407407,51.1925925925926,"Northwest"
73,2005,369,305,26,9.93146341463415,60.970189701897,"Northwest"
73,2008,49,49,17,9.5265306122449,61.1224489795918,"Northwest"
73,2009,220,198,28,6.89427272727273,42.8820754716981,"Northwest"
73,2010,120,102,22,7.99683333333333,51.975,"Northwest"
73,2011,117,104,21,8.31837606837607,53.6495726495726,"Northwest"
73,2012,183,144,29,8.30453551912568,52.2950819672131,"Northwest"
73,2013,191,149,18,7.54717277486911,45.7748691099476,"Northwest"
73,2014,226,194,21,7.82146017699115,51.358407079646,"Northwest"
73,2015,377,219,22,8.20056,52.0106666666667,"Northwest"
73,2016,140,70,20,8.08812949640288,55.3956834532374,"Northwest"
73,2017,90,73,11,8.94811111111111,50.6555555555556,"Northwest"
73,2018,353,259,30,7.24614925373134,48.9313432835821,"Northwest"
73,2019,155,124,29,8.82148387096774,57.8451612903226,"Northwest"
73,2020,175,107,15,8.67787610619469,56.7522123893805,"Northwest"
73,2021,220,144,25,9.18636363636364,61.6428571428571,"Northwest"
73,2022,366,298,24,7.94692556634304,52.9708737864078,"Northwest"
73,2023,63,60,20,10.2836065573771,60.2459016393443,"Northwest"
73,2024,130,108,13,8.10254237288136,52.3474576271186,"Northwest"
73,2025,202,175,25,7.57709497206704,51.6815642458101,"Northwest"
75,2002,4,4,2,12.675,42.5,"South Delta"
75,2004,8,8,3,3.1125,20.375,"South Delta"
75,2005,29,25,8,8.37586206896552,46.7241379310345,"South Delta"
75,2008,21,21,5,5.69047619047619,31.047619047619,"South Delta"
75,2011,28,25,7,8.36428571428571,43.9642857142857,"South Delta"
75,2012,25,23,5,8.1468,32.84,"South Delta"
75,2013,8,0,3,NA,NA,"South Delta"
75,2014,11,11,5,7.29090909090909,49.1818181818182,"South Delta"
75,2015,87,56,12,6.56390804597701,38.7931034482759,"South Delta"
75,2017,28,0,7,NA,NA,"South Delta"
75,2018,48,39,7,7.51166666666667,32.75,"South Delta"
75,2021,11,4,5,12.76,64.6,"South Delta"
75,2022,78,62,7,6.82424242424242,46.0606060606061,"South Delta"
75,2025,46,33,6,6.75833333333333,33.4722222222222,"South Delta"
77,1974,1035,776,26,13.5380676328502,NA,"South Delta"
77,1984,579,432,26,12.4333333333333,75.9393939393939,"South Delta"
77,1991,893,816,27,13.7706606942889,73.0704441041348,"South Delta"
77,2001,224,176,18,12.9830357142857,64.7991071428571,"South Delta"
77,2002,176,154,21,13.6094318181818,66.5681818181818,"South Delta"
77,2003,149,122,17,10.0077181208054,50.3605442176871,"South Delta"
77,2004,224,182,22,9.8146875,54.7276785714286,"South Delta"
77,2005,257,190,20,11.2893774319066,58.4212598425197,"South Delta"
77,2009,85,73,18,8.65494117647059,51.1785714285714,"South Delta"
77,2010,127,79,20,10.3930708661417,61.4152542372881,"South Delta"
77,2011,123,96,15,9.22813008130081,53.2622950819672,"South Delta"
77,2012,94,65,15,8.41840425531915,49.1702127659574,"South Delta"
77,2013,268,222,18,7.97082089552239,51.7574626865672,"South Delta"
77,2014,139,115,16,9.50453237410072,52.158273381295,"South Delta"
77,2015,104,87,16,8.56778846153846,54.6153846153846,"South Delta"
77,2016,91,68,14,8.60626373626374,50.6483516483516,"South Delta"
77,2017,147,75,15,9.24824,54.256,"South Delta"
77,2018,74,61,16,7.19945945945946,46.2297297297297,"South Delta"
77,2019,143,114,20,8.87160839160839,55.034965034965,"South Delta"
77,2020,247,183,17,9.08128078817734,58.6059113300493,"South Delta"
77,2021,135,101,17,9.1,51.5865384615385,"South Delta"
77,2022,105,96,15,9.08877551020408,59.0612244897959,"South Delta"
77,2023,142,103,18,7.38455284552846,49.3414634146341,"South Delta"
77,2024,67,57,13,9.34745762711864,55.8305084745763,"South Delta"
77,2025,67,10,14,12.42,67.4,"South Delta"
79,1974,3163,2632,51,9.59054694909896,NA,"Southwest"
79,1984,2040,1440,54,8.65862745098039,64.1465798045603,"Southwest"
79,1991,3225,2709,62,9.78942635658915,69.6938997821351,"Southwest"
79,2001,860,736,48,9.74804651162791,62.1124121779859,"Southwest"
79,2002,998,864,48,8.58663326653307,54.7965931863727,"Southwest"
79,2003,509,457,42,8.17642436149312,48.2711198428291,"Southwest"
79,2004,827,737,35,7.63794437726723,45.1245465538089,"Southwest"
79,2005,766,646,34,7.98144908616188,50.4490861618799,"Southwest"
79,2008,83,82,12,6.62409638554217,46.2771084337349,"Southwest"
79,2009,500,332,34,7.52828,48.9618473895582,"Southwest"
79,2010,561,333,39,8.60595365418895,55.8630630630631,"Southwest"
79,2011,527,436,32,7.80918406072106,53.415559772296,"Southwest"
79,2012,639,356,42,7.77793427230047,52.9137931034483,"Southwest"
79,2013,692,492,33,6.91423410404624,43.1323529411765,"Southwest"
79,2014,456,325,31,6.99537170263789,47.5419664268585,"Southwest"
79,2015,647,426,32,7.5105572755418,50.438080495356,"Southwest"
79,2016,663,529,37,7.12012779552716,48.7667731629393,"Southwest"
79,2017,564,408,32,8.05526595744681,55.1312056737589,"Southwest"
79,2018,649,442,37,7.43858620689655,50.1810344827586,"Southwest"
79,2019,417,318,41,7.98426858513189,52.3836930455635,"Southwest"
79,2020,678,480,44,7.7861932938856,48.34516765286,"Southwest"
79,2021,498,349,30,7.02699724517906,48.9807162534435,"Southwest"
79,2022,541,389,36,8.28361445783132,56.0602409638554,"Southwest"
79,2023,507,324,33,8.77832369942197,61.393063583815,"Southwest"
79,2024,585,415,34,7.57768052516411,52.3654266958425,"Southwest"
79,2025,533,392,39,7.03928571428571,47.0190476190476,"Southwest"
81,1974,946,810,44,9.01395348837209,NA,"Northwest"
81,1984,563,368,42,8.91705150976909,66.198347107438,"Northwest"
81,1991,820,696,45,9.69463414634146,71.5059101654846,"Northwest"
81,2001,222,182,27,7.49797297297297,47.0135135135135,"Northwest"
81,2002,197,149,28,9.95055837563452,53.258883248731,"Northwest"
81,2003,109,76,16,9.09614678899083,52.2201834862385,"Northwest"
81,2004,226,184,21,8.1729203539823,47.5663716814159,"Northwest"
81,2005,245,205,19,6.15526530612245,41.5551020408163,"Northwest"
81,2009,233,193,22,5.60094420600858,39.4635193133047,"Northwest"
81,2010,105,83,20,8.69133333333333,52.5619047619048,"Northwest"
81,2011,207,147,28,8.04275362318841,52.7874396135266,"Northwest"
81,2012,120,78,21,8.17216666666667,47.9416666666667,"Northwest"
81,2013,128,107,16,7.250859375,44.1015625,"Northwest"
81,2014,161,120,20,6.30304347826087,37.2732919254658,"Northwest"
81,2015,184,87,11,6.88576923076923,41.8692307692308,"Northwest"
81,2016,108,17,13,7.77972222222222,50.6944444444444,"Northwest"
81,2017,216,140,28,7.96462962962963,53.4490740740741,"Northwest"
81,2018,199,160,31,7.50525252525253,46.1262626262626,"Northwest"
81,2019,230,146,24,6.634,42.4869565217391,"Northwest"
81,2020,149,107,16,8.07435897435897,56.2307692307692,"Northwest"
81,2021,172,149,22,7.006,47.6133333333333,"Northwest"
81,2022,110,96,7,8.5009900990099,55.7821782178218,"Northwest"
81,2023,109,77,17,8.12564102564103,50.2564102564103,"Northwest"
81,2024,85,67,22,9.95066666666667,58.4133333333333,"Northwest"
81,2025,179,158,24,7.67701863354037,47.9689440993789,"Northwest"
83,1974,439,269,28,12.1480637813212,NA,"North Delta"
83,1984,159,67,19,10.3471698113208,69.2166666666667,"North Delta"
83,1991,121,108,20,11.9512396694215,69.0253164556962,"North Delta"
83,2001,96,82,12,8.91958333333333,51.7708333333333,"North Delta"
83,2002,25,22,6,17.0632,76,"North Delta"
83,2003,58,47,6,11.3391379310345,56.6379310344828,"North Delta"
83,2004,12,12,6,10.4083333333333,61.8333333333333,"North Delta"
83,2005,13,13,6,7.90769230769231,55.6153846153846,"North Delta"
83,2008,35,34,10,9.28857142857143,49.4857142857143,"North Delta"
83,2009,88,69,13,7.86261363636364,41.0568181818182,"North Delta"
83,2010,47,27,9,11.0187234042553,64.9333333333333,"North Delta"
83,2011,19,18,7,2.55105263157895,18.8947368421053,"North Delta"
83,2013,76,75,15,6.43026315789474,35.4342105263158,"North Delta"
83,2014,19,17,6,11.2052631578947,58.3684210526316,"North Delta"
83,2015,48,45,14,7.38583333333333,48.2708333333333,"North Delta"
83,2016,47,18,14,9.82290322580645,47.6774193548387,"North Delta"
83,2017,56,37,10,4.9,31.6052631578947,"North Delta"
83,2019,66,47,8,7.86265625,47.859375,"North Delta"
83,2020,148,144,17,5.75103448275862,34.2137931034483,"North Delta"
83,2021,32,27,10,8.71071428571429,44.75,"North Delta"
83,2022,82,73,15,5.78783783783784,38.7297297297297,"North Delta"
83,2023,75,58,16,7.54166666666667,44.8833333333333,"North Delta"
83,2024,34,33,11,10.6970588235294,62.3823529411765,"North Delta"
85,1974,3267,2421,46,9.93905723905724,NA,"Southwest"
85,1984,1848,1270,46,8.24529220779221,66.4194444444445,"Southwest"
85,1991,2804,2251,51,7.73969329529244,69.9635099913119,"Southwest"
85,2001,740,595,35,7.21808108108108,48.4554054054054,"Southwest"
85,2002,671,533,29,7.17001490312966,46.0417287630402,"Southwest"
85,2003,523,458,34,8.7427724665392,55.7055449330784,"Southwest"
85,2004,606,530,37,8.38458745874587,54.536303630363,"Southwest"
85,2005,481,399,31,8.1118711018711,52.2557172557173,"Southwest"
85,2008,40,39,8,8.8125,59.375,"Southwest"
85,2009,344,233,32,8.03697674418605,53.4868804664723,"Southwest"
85,2010,479,367,26,7.14457202505219,47.2004175365344,"Southwest"
85,2011,580,334,28,7.51086206896552,49.9083044982699,"Southwest"
85,2012,459,323,31,7.43553376906318,48.276688453159,"Southwest"
85,2013,392,289,35,8.40627551020408,54.0892857142857,"Southwest"
85,2014,498,296,29,7.71102409638554,48.921686746988,"Southwest"
85,2015,323,131,26,8.20833333333333,51.9833333333333,"Southwest"
85,2016,419,329,33,7.55854415274463,50,"Southwest"
85,2017,702,574,20,6.86763532763533,47.2065527065527,"Southwest"
85,2018,486,379,33,7.55523711340206,52.940206185567,"Southwest"
85,2019,547,391,27,7.5119391634981,50.5399239543726,"Southwest"
85,2020,444,191,35,7.42512315270936,46.5615763546798,"Southwest"
85,2021,507,354,28,8.07621621621622,54.3216216216216,"Southwest"
85,2022,337,306,27,7.52716049382716,52.6820987654321,"Southwest"
85,2023,641,452,31,6.93974082073434,47.6565874730022,"Southwest"
85,2024,504,346,29,7.74558011049724,57.7955801104972,"Southwest"
85,2025,411,310,27,7.23793103448276,52.4075235109718,"Southwest"
87,2005,1,1,1,23.1,60,"South Delta"
87,2008,8,6,3,6.4875,33,"South Delta"
87,2015,21,17,4,6.741,34.65,"South Delta"
87,2022,30,21,4,5.1952380952381,32.3333333333333,"South Delta"
89,1974,583,481,17,10.5355060034305,NA,"South Delta"
89,1984,369,287,15,9.48943089430894,61.5081967213115,"South Delta"
89,1991,509,446,17,10.4777996070727,59.1834862385321,"South Delta"
89,2001,177,151,12,10.3767231638418,57.909604519774,"South Delta"
89,2002,32,28,8,17.883125,61.71875,"South Delta"
89,2003,39,37,6,7.41282051282051,46.025641025641,"South Delta"
89,2004,260,223,16,8.2935,47.4923076923077,"South Delta"
89,2005,60,49,3,8.30483333333333,50.4333333333333,"South Delta"
89,2008,24,21,4,9.15416666666667,52.7916666666667,"South Delta"
89,2009,81,55,11,9.05901234567901,50.9125,"South Delta"
89,2010,72,53,8,8.34114285714286,47.5294117647059,"South Delta"
89,2011,38,0,5,10.0060526315789,69,"South Delta"
89,2013,130,76,11,7.86284615384615,44.5625,"South Delta"
89,2014,119,94,7,8.05084033613445,48.2016806722689,"South Delta"
89,2015,57,33,3,6.9119298245614,42.4385964912281,"South Delta"
89,2016,122,54,14,8.22954545454546,45.8522727272727,"South Delta"
89,2019,31,0,6,NA,NA,"South Delta"
89,2020,116,65,10,8.61111111111111,41.6111111111111,"South Delta"
89,2021,113,44,7,8.275,51.0416666666667,"South Delta"
89,2022,49,24,3,4.988,33.32,"South Delta"
89,2023,52,41,15,8.04222222222222,47.2444444444444,"South Delta"
89,2024,91,72,13,5.28421052631579,30.3421052631579,"South Delta"
91,1974,1025,803,32,9.23765853658537,NA,"Southeast"
91,1984,573,416,36,8.65776614310646,65.7242798353909,"Southeast"
91,1991,862,748,39,9.49164733178654,71.9770114942529,"Southeast"
91,2001,159,122,22,7.20415094339623,47.0764331210191,"Southeast"
91,2002,228,191,26,9.06149122807018,56.3157894736842,"Southeast"
91,2003,151,108,18,9.16437086092715,54.9933774834437,"Southeast"
91,2004,173,131,20,8.32231213872832,53.3872832369942,"Southeast"
91,2005,350,295,19,7.438,47.8228571428571,"Southeast"
91,2008,96,92,15,6.66458333333333,44.21875,"Southeast"
91,2009,214,134,19,7.3438785046729,47.2663551401869,"Southeast"
91,2010,120,104,22,7.42716666666667,52.3,"Southeast"
91,2011,150,106,23,7.69826666666667,50.5733333333333,"Southeast"
91,2012,156,109,14,7.64711538461538,48.5436241610738,"Southeast"
91,2013,168,138,19,6.69636904761905,45.6369047619048,"Southeast"
91,2014,185,68,20,8.01983783783784,52.9621621621622,"Southeast"
91,2015,272,162,18,6.711875,46.3639705882353,"Southeast"
91,2016,150,95,18,7.22873333333333,51.2466666666667,"Southeast"
91,2017,92,23,14,6.50296296296296,39.3888888888889,"Southeast"
91,2018,183,140,19,7.86896174863388,52.9453551912568,"Southeast"
91,2019,178,134,19,8.29325842696629,53.6179775280899,"Southeast"
91,2020,247,109,21,7.1725,55.525,"Southeast"
91,2021,213,182,16,6.74072164948454,46.9948453608247,"Southeast"
91,2022,191,50,12,8.05294117647059,51.6274509803922,"Southeast"
91,2023,56,46,15,9.45714285714286,68.1020408163265,"Southeast"
91,2024,141,101,8,6.97899159663866,41.3949579831933,"Southeast"
91,2025,181,123,20,8.58030303030303,57.6060606060606,"Southeast"
93,1974,672,589,21,12.4666666666667,NA,"South Delta"
93,1984,370,283,17,12.0445945945946,68.3872180451128,"South Delta"
93,1991,580,542,16,13.7636206896552,66.6297786720322,"South Delta"
93,2001,33,12,8,10.6275757575758,55.0606060606061,"South Delta"
93,2002,54,53,6,11.595,55.962962962963,"South Delta"
93,2003,81,78,11,14.9295061728395,77.320987654321,"South Delta"
93,2004,153,108,11,11.761045751634,57.7385620915033,"South Delta"
93,2005,68,68,6,10.7529411764706,49.0588235294118,"South Delta"
93,2008,32,31,4,10.0625,61.0625,"South Delta"
93,2009,51,48,7,8.77117647058824,47.4705882352941,"South Delta"
93,2010,24,24,3,12.5583333333333,64.5833333333333,"South Delta"
93,2011,65,61,7,6.05630769230769,45.9230769230769,"South Delta"
93,2012,132,121,14,9.82659090909091,53.2272727272727,"South Delta"
93,2013,130,115,4,9.56984615384615,60.6384615384615,"South Delta"
93,2014,54,40,6,7.10487804878049,36.8292682926829,"South Delta"
93,2015,37,11,9,6.65666666666667,44.4166666666667,"South Delta"
93,2016,24,21,3,13.3270833333333,66.1666666666667,"South Delta"
93,2017,78,56,7,6.76576923076923,50.1538461538462,"South Delta"
93,2018,189,161,14,7.83724867724868,49.1322751322751,"South Delta"
93,2019,40,8,6,14.2994736842105,72.7368421052632,"South Delta"
93,2020,120,101,4,10.8952830188679,66.7169811320755,"South Delta"
93,2021,41,0,5,NA,NA,"South Delta"
93,2022,17,12,5,6.42307692307692,51.3846153846154,"South Delta"
93,2023,67,35,8,8.06363636363636,56.4772727272727,"South Delta"
93,2024,24,24,3,13.5958333333333,69.1666666666667,"South Delta"
93,2025,120,100,13,9.67264150943396,54.5754716981132,"South Delta"
95,1974,490,412,14,13.310612244898,NA,"South Delta"
95,1984,239,209,11,12.6217573221757,66.957671957672,"South Delta"
95,1991,363,322,13,11.7162534435262,60.177304964539,"South Delta"
95,2001,109,104,5,10.6876146788991,52.697247706422,"South Delta"
95,2002,28,27,2,8.95,54.2857142857143,"South Delta"
95,2003,103,98,15,8.94029126213592,52,"South Delta"
95,2004,16,0,3,11.524375,40,"South Delta"
95,2005,73,68,4,8.89972602739726,41.7397260273973,"South Delta"
95,2009,24,23,2,7.475,38.875,"South Delta"
95,2010,69,60,4,9.3336231884058,50.4347826086956,"South Delta"
95,2011,100,73,4,10.6309,45.4736842105263,"South Delta"
95,2013,133,113,15,8.55834586466165,49.8636363636364,"South Delta"
95,2014,44,44,6,7.49545454545455,48.8409090909091,"South Delta"
95,2015,42,1,4,5.6675,19.1666666666667,"South Delta"
95,2016,35,26,4,9.89885714285714,44,"South Delta"
95,2017,92,59,3,9.96953125,44.8125,"South Delta"
95,2018,15,0,2,NA,NA,"South Delta"
95,2019,28,25,2,7.70571428571429,36.25,"South Delta"
95,2020,137,89,15,8.63,49.03,"South Delta"
95,2021,69,38,7,5.88157894736842,37.8684210526316,"South Delta"
95,2022,36,33,4,10.4457142857143,60.0285714285714,"South Delta"
95,2023,88,76,4,10.1525,44.1375,"South Delta"
95,2024,22,21,3,10.9,62.4090909090909,"South Delta"
97,1974,1619,1237,40,12.7752316244595,NA,"South Delta"
97,1984,846,615,40,12.6881796690307,72.7878787878788,"South Delta"
97,1991,1209,1019,42,13.8446650124069,70.7394540942928,"South Delta"
97,2001,240,192,21,11.2610416666667,60.1302521008403,"South Delta"
97,2002,237,206,31,11.0523628691983,56.1856540084388,"South Delta"
97,2003,313,295,37,10.2368690095847,53.5974440894569,"South Delta"
97,2004,156,133,22,11.2782051282051,51.3910256410256,"South Delta"
97,2005,168,124,21,9.31220238095238,47.6287425149701,"South Delta"
97,2008,44,43,13,6.56136363636364,41.8181818181818,"South Delta"
97,2009,240,205,29,7.83175,46.4316239316239,"South Delta"
97,2010,203,174,24,8.55167487684729,52.6847290640394,"South Delta"
97,2011,236,205,23,7.48631355932203,46.6186440677966,"South Delta"
97,2012,121,89,22,7.43595041322314,43.8888888888889,"South Delta"
97,2013,168,153,22,8.85553571428571,52.562874251497,"South Delta"
97,2014,139,101,14,6.57553956834532,44.7482014388489,"South Delta"
97,2015,53,38,9,8.71269230769231,51.5,"South Delta"
97,2016,197,142,23,8.99344632768362,55.9774011299435,"South Delta"
97,2017,196,170,21,7.27933673469388,48.8724489795918,"South Delta"
97,2018,213,154,23,7.34231132075472,44.5377358490566,"South Delta"
97,2019,263,182,28,7.41945606694561,47.6317991631799,"South Delta"
97,2020,311,260,24,7.65225563909774,48.8345864661654,"South Delta"
97,2021,154,98,18,6.247,42.83,"South Delta"
97,2022,51,43,10,7.98809523809524,57.6190476190476,"South Delta"
97,2023,226,163,23,8.8810650887574,53.7988165680473,"South Delta"
97,2024,182,139,22,8.65878378378378,54.1081081081081,"South Delta"
97,2025,191,124,22,8.109375,48.375,"South Delta"
99,1974,1568,1381,26,12.2134566326531,NA,"South Delta"
99,1984,1000,856,25,11.931,58.9696169088507,"South Delta"
99,1991,1788,1656,30,14.4280201342282,63.5625814863103,"South Delta"
99,2001,181,161,16,11.1570718232044,61.0828729281768,"South Delta"
99,2002,395,332,24,12.4829113924051,54.8987341772152,"South Delta"
99,2003,190,171,15,9.04715789473684,52.3578947368421,"South Delta"
99,2004,81,69,12,11.6639506172839,63.1851851851852,"South Delta"
99,2005,353,304,21,12.3127195467422,60.5042492917847,"South Delta"
99,2008,210,207,11,9.37047619047619,51.0285714285714,"South Delta"
99,2009,158,139,16,9.06310126582279,46.2594936708861,"South Delta"
99,2010,231,211,13,10.2880519480519,57.9393939393939,"South Delta"
99,2011,279,246,18,9.54534050179211,52.4581818181818,"South Delta"
99,2012,275,235,21,8.67309090909091,48.7757352941176,"South Delta"
99,2013,322,254,20,8.80801242236025,51.1150159744409,"South Delta"
99,2014,100,87,7,9.4365,53.51,"South Delta"
99,2015,377,324,25,9.45930666666667,52.056,"South Delta"
99,2016,168,77,13,11.2491666666667,46.9404761904762,"South Delta"
99,2017,317,91,18,9.64491525423729,55.2796610169492,"South Delta"
99,2018,189,144,17,9.00198895027624,50.0718232044199,"South Delta"
99,2019,249,152,18,9.6004128440367,50.5183486238532,"South Delta"
99,2020,316,229,18,9.83539094650206,52.679012345679,"South Delta"
99,2021,174,149,14,11.1049689440994,57.8633540372671,"South Delta"
99,2022,386,267,27,9.60561403508772,56.5719298245614,"South Delta"
99,2023,157,126,16,10.4547445255474,49.9343065693431,"South Delta"
99,2024,108,98,8,12.5893203883495,60.0388349514563,"South Delta"
99,2025,247,203,18,10.1009433962264,53.7735849056604,"South Delta"
101,1974,1048,890,25,10.3955152671756,NA,"South Delta"
101,1984,563,482,27,8.80532859680284,55.3711656441718,"South Delta"
101,1991,725,636,24,9.94096551724138,57.6178343949045,"South Delta"
101,2001,223,194,20,9.8872197309417,51.1076233183856,"South Delta"
101,2002,26,21,4,7.71,33.3846153846154,"South Delta"
101,2003,291,273,14,9.24508591065292,50.6838487972509,"South Delta"
101,2004,99,87,11,7.76444444444444,49.8585858585859,"South Delta"
101,2005,218,155,11,10.298623853211,53.405,"South Delta"
101,2008,164,161,9,7.13048780487805,45.0121951219512,"South Delta"
101,2009,349,303,17,8.83206303724928,52.9910179640719,"South Delta"
101,2010,68,64,6,7.34558823529412,37.0147058823529,"South Delta"
101,2011,152,140,21,8.40151315789474,50.5065789473684,"South Delta"
101,2012,87,68,5,9.33632183908046,51.6760563380282,"South Delta"
101,2013,153,90,16,8.53875816993464,50.5205479452055,"South Delta"
101,2014,171,145,11,8.34356725146199,43.6081871345029,"South Delta"
101,2015,125,61,7,8.67763157894737,49.8157894736842,"South Delta"
101,2016,181,111,15,10.0305737704918,52.1229508196721,"South Delta"
101,2017,94,77,18,8.23744444444444,50.3444444444444,"South Delta"
101,2018,65,59,6,9.98553846153846,50.3076923076923,"South Delta"
101,2019,309,168,16,8.33536036036036,48.3243243243243,"South Delta"
101,2020,115,70,15,9.26486486486487,55.027027027027,"South Delta"
101,2021,184,88,11,8.377,40.22,"South Delta"
101,2022,126,66,7,8.52307692307692,45.8846153846154,"South Delta"
101,2023,197,146,20,8.82057142857143,50.0971428571429,"South Delta"
101,2024,32,21,2,11.472,52.52,"South Delta"
101,2025,67,55,4,9.02068965517241,46.448275862069,"South Delta"
103,1974,1622,1395,41,10.021085080148,NA,"Southeast"
103,1984,996,803,43,9.7640562248996,63.1626712328767,"Southeast"
103,1991,1551,1377,50,10.7144422952934,66.5187265917603,"Southeast"
103,2001,433,344,24,9.05898383371824,51.2976744186047,"Southeast"
103,2002,398,367,37,7.84301507537688,49.1608040201005,"Southeast"
103,2003,339,290,30,8.50274336283186,50.1750741839763,"Southeast"
103,2004,285,242,28,8.56533333333333,48.5052631578947,"Southeast"
103,2005,453,392,33,10.0758057395143,53.0573951434879,"Southeast"
103,2008,77,72,8,9.42727272727273,62.2597402597403,"Southeast"
103,2009,405,304,25,7.14540740740741,44.4713216957606,"Southeast"
103,2010,122,90,21,7.45065573770492,47.5701754385965,"Southeast"
103,2011,300,165,32,7.98186666666667,46.6,"Southeast"
103,2012,362,262,28,6.78419889502762,43.5927977839335,"Southeast"
103,2013,80,52,15,9.85125,54.9493670886076,"Southeast"
103,2014,391,291,25,7.57334217506631,48.8355437665782,"Southeast"
103,2015,350,256,29,9.68947214076246,54.900293255132,"Southeast"
103,2016,151,112,18,8.27549668874172,53.6490066225166,"Southeast"
103,2017,279,155,24,7.62948717948718,48.6153846153846,"Southeast"
103,2018,356,306,32,6.87202247191011,46.6685393258427,"Southeast"
103,2019,422,242,24,7.76359249329759,51.4798927613941,"Southeast"
103,2020,76,63,15,7.84920634920635,48.4285714285714,"Southeast"
103,2021,438,327,28,7.65739130434783,54.0811594202899,"Southeast"
103,2022,330,266,30,9.32338129496403,55.8201438848921,"Southeast"
103,2023,317,279,30,7.56677966101695,49.8237288135593,"Southeast"
103,2024,105,82,15,7.72941176470588,45.9558823529412,"Southeast"
103,2025,329,236,25,7.3238683127572,48.9835390946502,"Southeast"
105,1974,1809,1501,38,10.0968490878939,NA,"Southeast"
105,1984,997,727,40,9.52417251755266,63.2346153846154,"Southeast"
105,1991,1491,1226,48,9.85472837022133,64.8668280871671,"Southeast"
105,2001,570,531,30,7.78675438596491,50.4182776801406,"Southeast"
105,2002,340,313,35,8.58252941176471,48.1647058823529,"Southeast"
105,2003,247,186,25,6.93259109311741,44.3770491803279,"Southeast"
105,2004,855,751,39,8.2260350877193,52.3313679245283,"Southeast"
105,2005,388,360,30,8.56301546391753,53.270618556701,"Southeast"
105,2009,206,185,26,7.49111650485437,47.9271844660194,"Southeast"
105,2010,442,355,24,7.24886877828054,46.7963800904977,"Southeast"
105,2011,411,262,30,7.47357664233577,49.3251231527094,"Southeast"
105,2012,174,116,17,7.17063218390805,46.3563218390805,"Southeast"
105,2013,180,134,25,6.92581005586592,43.6271186440678,"Southeast"
105,2014,779,426,23,7.09695763799743,48.418485237484,"Southeast"
105,2015,315,128,28,8.16194444444444,54.3287037037037,"Southeast"
105,2016,417,353,23,7.00321342925659,47.8968824940048,"Southeast"
105,2017,464,411,25,7.26933189655172,50.3577586206897,"Southeast"
105,2018,255,211,31,8.05670588235294,54.7607843137255,"Southeast"
105,2019,169,60,21,8.74222222222222,47.2716049382716,"Southeast"
105,2020,240,186,23,6.95051546391753,51.1134020618557,"Southeast"
105,2021,639,474,22,7.4396484375,51.703125,"Southeast"
105,2022,228,189,25,8.32536585365854,50.3073170731707,"Southeast"
105,2023,515,323,24,7.10560224089636,52.6274509803922,"Southeast"
105,2024,367,301,23,7.79153094462541,51.2508143322476,"Southeast"
105,2025,240,189,24,8.45772727272727,57.5090909090909,"Southeast"
107,1974,1080,782,32,12.4264814814815,NA,"North Delta"
107,1984,455,279,27,11.8793406593407,75.1687242798354,"North Delta"
107,1991,620,509,31,13.4935483870968,77.134703196347,"North Delta"
107,2001,209,194,20,9.73918660287081,54.3923444976077,"North Delta"
107,2002,24,24,7,14.4458333333333,69.3333333333333,"North Delta"
107,2003,147,115,17,10.6438775510204,64.9928057553957,"North Delta"
107,2004,86,67,17,12.8155813953488,65.6627906976744,"North Delta"
107,2005,63,57,15,11.2685714285714,65.2857142857143,"North Delta"
107,2008,51,48,10,9.29411764705882,57.7843137254902,"North Delta"
107,2009,84,71,14,8.94047619047619,53.8095238095238,"North Delta"
107,2010,163,118,22,9.3959509202454,53.6625766871166,"North Delta"
107,2011,65,52,16,7.99969230769231,45.2258064516129,"North Delta"
107,2012,69,65,16,5.68898550724638,34.3768115942029,"North Delta"
107,2013,99,55,16,10.9489898989899,64.4949494949495,"North Delta"
107,2014,55,48,15,9.48444444444444,51.4444444444444,"North Delta"
107,2015,63,51,19,11.2146666666667,62.65,"North Delta"
107,2016,153,129,20,7.80411764705882,44.843137254902,"North Delta"
107,2017,149,129,19,8.79127516778524,48.7986577181208,"North Delta"
107,2018,86,74,15,8.17709302325581,52.8953488372093,"North Delta"
107,2019,142,108,18,6.94035971223022,42.0647482014388,"North Delta"
